"","support","confidence","lift","count","lhs","rhs"
"774",0.133608815426997,0.340949033391916,0.935837422467035,194,"{CS.Provides.Good.Wages=Yes,
Has.Used.Text.Editor=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1649",0.209366391184573,0.418156808803301,0.935537267153149,304,"{CS.Only.Teaches.To.Use.Software=No,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Yes}"
"775",0.12603305785124,0.340782122905028,0.935379286310209,183,"{CS.Provides.Good.Wages=Yes,
Uses.Computer.At.Work=No} ","{Would.Enroll.In.CS=Maybe}"
"1539",0.172176308539945,0.418060200668896,0.935321126920243,250,"{CS.Enables.Interdisciplinary.Experiences=Yes,
Uses.Computer.At.Lan.House=No} ","{Would.Enroll.In.CS=Yes}"
"1622",0.240358126721763,0.417964071856287,0.935106059068304,349,"{Uses.Computer.At.Relatives.House=Yes,
Has.Used.Text.Editor=Yes} ","{Would.Enroll.In.CS=Yes}"
"1616",0.201101928374656,0.417739628040057,0.934603913581145,292,"{CS.Only.Teaches.To.Use.Software=No,
Uses.Computer.At.Relatives.House=Yes} ","{Would.Enroll.In.CS=Yes}"
"1390",0.139807162534435,0.417695473251029,0.934505126595522,203,"{CS.Requires.Knowledge.In.Computers=Yes,
Has.Used.Image.Editor=Yes} ","{Would.Enroll.In.CS=Yes}"
"904",0.12534435261708,0.34018691588785,0.933745561189336,182,"{Uses.Computer.At.School=No,
Has.Used.Spreadsheet=No} ","{Would.Enroll.In.CS=Maybe}"
"1727",0.310606060606061,0.417206290471785,0.933410683767384,451,"{Uses.Computer.At.Digital.Inclusion.Center=No,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=Yes}"
"1774",0.334710743801653,0.417167381974249,0.933323634247472,486,"{Uses.Computer.At.Home=Yes,
Has.Used.Internet=Yes} ","{Would.Enroll.In.CS=Yes}"
"1313",0.136363636363636,0.416842105263158,0.932595896520964,198,"{Most.CS.Students.Are.Male=Yes,
Uses.Computer.At.Library=No} ","{Would.Enroll.In.CS=Yes}"
"1767",0.338154269972452,0.416808149405772,0.932519927484101,491,"{Uses.Computer.At.Digital.Inclusion.Center=No,
Has.Used.Email=Yes} ","{Would.Enroll.In.CS=Yes}"
"1402",0.174242424242424,0.416803953871499,0.932510540865049,253,"{CS.Requires.Knowledge.In.Computers=Yes,
Uses.Computer.At.Home=Yes} ","{Would.Enroll.In.CS=Yes}"
"1391",0.137741046831956,0.416666666666667,0.932203389830508,200,"{CS.Only.Teaches.To.Use.Software=No,
CS.Requires.Knowledge.In.Computers=Yes} ","{Would.Enroll.In.CS=Yes}"
"1652",0.247933884297521,0.416666666666667,0.932203389830508,360,"{Has.Used.For.Development=No,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Yes}"
"579",0.111570247933884,0.339622641509434,0.932196740022114,162,"{Educational.Stage=Middle School,
Uses.Computer.At.Digital.Inclusion.Center=No} ","{Would.Enroll.In.CS=Maybe}"
"1729",0.276859504132231,0.416580310880829,0.932010187055414,402,"{CS.Fosters.Creativity=Yes,
Has.Used.Database=No} ","{Would.Enroll.In.CS=Yes}"
"773",0.138429752066116,0.339527027027027,0.931934297246206,201,"{CS.Fosters.Creativity=Yes,
CS.Provides.Good.Wages=Yes} ","{Would.Enroll.In.CS=Maybe}"
"861",0.12603305785124,0.339517625231911,0.931908491184754,183,"{Higher.Education.Required.To.Work.In.CS=Yes,
Has.Used.Games=Yes} ","{Would.Enroll.In.CS=Maybe}"
"470",0.108126721763085,0.416445623342175,0.931708852223171,157,"{Has.Used.Games=No,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Yes}"
"539",0.108126721763085,0.416445623342175,0.931708852223171,157,"{Field.Of.Interest=Human Sciences,
Uses.Computer.At.Library=No} ","{Would.Enroll.In.CS=Yes}"
"1540",0.195592286501377,0.416422287390029,0.931656642974303,284,"{Uses.Computer.At.Lan.House=No,
Uses.Computer.At.Library=No} ","{Would.Enroll.In.CS=Yes}"
"578",0.102617079889807,0.339407744874715,0.931606891414152,149,"{Educational.Stage=Middle School,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1624",0.252066115702479,0.416382252559727,0.931567073523457,366,"{Uses.Computer.At.Relatives.House=Yes,
Has.Used.Email=Yes} ","{Would.Enroll.In.CS=Yes}"
"1488",0.154269972451791,0.41635687732342,0.93151030180833,224,"{CS.Work.Has.Long.Hours=No,
Uses.Computer.At.Friends.House=Yes} ","{Would.Enroll.In.CS=Yes}"
"1626",0.253443526170799,0.416289592760181,0.931359766853286,368,"{Uses.Computer.At.Relatives.House=Yes,
Has.Used.Internet=Yes} ","{Would.Enroll.In.CS=Yes}"
"1279",0.119834710743802,0.416267942583732,0.931311329170384,174,"{CS.Is.Prestigious=Yes,
Uses.Computer.At.School=Yes} ","{Would.Enroll.In.CS=Yes}"
"1731",0.294077134986226,0.416179337231969,0.931113093468134,427,"{Uses.Computer.At.Work=No,
Has.Used.Database=No} ","{Would.Enroll.In.CS=Yes}"
"1562",0.210055096418733,0.416098226466576,0.930931625315051,305,"{Has.Used.Spreadsheet=No,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=Yes}"
"1492",0.167355371900826,0.416095890410959,0.930926398885535,243,"{CS.Work.Has.Long.Hours=No,
Has.Used.Image.Editor=Yes} ","{Would.Enroll.In.CS=Yes}"
"1754",0.317493112947658,0.416064981949458,0.930857247751331,461,"{Uses.Computer.At.Digital.Inclusion.Center=No,
Has.Used.Text.Editor=Yes} ","{Would.Enroll.In.CS=Yes}"
"1690",0.271349862258953,0.416050686378036,0.930825264438996,394,"{CS.Only.Teaches.To.Use.Software=No,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=Yes}"
"877",0.172865013774105,0.338731443994602,0.929750579735656,251,"{Higher.Education.Required.To.Work.In.CS=Yes,
Uses.Computer.At.Digital.Inclusion.Center=No} ","{Would.Enroll.In.CS=Maybe}"
"1691",0.272727272727273,0.415529905561385,0.929660127696658,396,"{CS.Only.Teaches.To.Use.Software=No,
Uses.Computer.At.Digital.Inclusion.Center=No} ","{Would.Enroll.In.CS=Yes}"
"1765",0.331955922865014,0.415159345391904,0.928831077825954,482,"{Uses.Computer.At.Home=Yes,
Has.Used.Email=Yes} ","{Would.Enroll.In.CS=Yes}"
"1666",0.215564738292011,0.415119363395225,0.928741626579149,313,"{Uses.Computer.At.Library=No,
Has.Used.Image.Editor=Yes} ","{Would.Enroll.In.CS=Yes}"
"196",0.101239669421488,0.175208581644815,0.928477593241868,147,"{Has.Used.Games=Yes,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=No}"
"1395",0.159090909090909,0.414721723518851,0.927851991601497,231,"{CS.Requires.Knowledge.In.Computers=Yes,
Has.Used.Database=No} ","{Would.Enroll.In.CS=Yes}"
"1778",0.340909090909091,0.414572864321608,0.927518950685632,495,"{Uses.Computer.At.Home=Yes,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=Yes}"
"1303",0.103305785123967,0.414364640883978,0.927053094859069,150,"{Most.CS.Students.Are.Male=Yes,
CS.Work.Has.Long.Hours=No} ","{Would.Enroll.In.CS=Yes}"
"1657",0.247933884297521,0.414269275028769,0.926839733962669,360,"{Has.Used.Email=Yes,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Yes}"
"875",0.162534435261708,0.337625178826896,0.926714101430345,236,"{Higher.Education.Required.To.Work.In.CS=Yes,
Uses.Computer.At.Home=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1570",0.221074380165289,0.414193548387097,0.926670311645708,321,"{Uses.Computer.At.Home=Yes,
Has.Used.Spreadsheet=No} ","{Would.Enroll.In.CS=Yes}"
"1629",0.255509641873278,0.413600891861761,0.925344368233093,371,"{Uses.Computer.At.Relatives.House=Yes,
Uses.Computer.At.Digital.Inclusion.Center=No} ","{Would.Enroll.In.CS=Yes}"
"480",0.113636363636364,0.413533834586466,0.92519434178667,165,"{Has.Used.Social.Network=Yes,
Has.Used.Games=No} ","{Would.Enroll.In.CS=Yes}"
"1571",0.21900826446281,0.413524057217165,0.925172466994336,318,"{Has.Used.Spreadsheet=No,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=Yes}"
"472",0.110192837465565,0.41343669250646,0.924977006963605,160,"{Has.Used.Games=No,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=Yes}"
"1655",0.236225895316804,0.413253012048193,0.924566060853584,343,"{Has.Used.Text.Editor=Yes,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Yes}"
"919",0.161157024793388,0.336690647482014,0.924148998381635,234,"{Uses.Computer.At.School=No,
Has.Used.Email=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1779",0.34435261707989,0.412881915772089,0.923735811557894,500,"{Uses.Computer.At.Home=Yes,
Uses.Computer.At.Digital.Inclusion.Center=No} ","{Would.Enroll.In.CS=Yes}"
"1559",0.168044077134986,0.412859560067682,0.923685795405661,244,"{CS.Only.Teaches.To.Use.Software=No,
Has.Used.Spreadsheet=No} ","{Would.Enroll.In.CS=Yes}"
"1605",0.227961432506887,0.412718204488778,0.92336954224608,331,"{Uses.Computer.At.Friends.House=Yes,
Uses.Computer.At.Work=No} ","{Would.Enroll.In.CS=Yes}"
"1408",0.12534435261708,0.412698412698413,0.923325262308313,182,"{CS.Uses.Little.Math=No,
CS.Work.Has.Long.Hours=No} ","{Would.Enroll.In.CS=Yes}"
"1261",0.118457300275482,0.412470023980815,0.922814290940129,172,"{Field.Of.Interest=Biology-Health Sciences,
Has.Used.Image.Editor=Yes} ","{Would.Enroll.In.CS=Yes}"
"1686",0.261019283746556,0.41240478781284,0.922668338835507,379,"{CS.Only.Teaches.To.Use.Software=No,
Has.Used.Email=Yes} ","{Would.Enroll.In.CS=Yes}"
"922",0.165289256198347,0.336134453781513,0.922622357071373,240,"{Uses.Computer.At.Home=Yes,
Uses.Computer.At.School=No} ","{Would.Enroll.In.CS=Maybe}"
"478",0.110192837465565,0.412371134020619,0.922593045605452,160,"{Has.Used.Internet=Yes,
Has.Used.Games=No} ","{Would.Enroll.In.CS=Yes}"
"14",0.118457300275482,0.174089068825911,0.922544992464316,172,"{Has.Used.Games=Yes} ","{Would.Enroll.In.CS=No}"
"201",0.118457300275482,0.174089068825911,0.922544992464316,172,"{Year=2011,
Has.Used.Games=Yes} ","{Would.Enroll.In.CS=No}"
"1719",0.262396694214876,0.412337662337662,0.922518159806295,381,"{CS.Fosters.Creativity=Yes,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=Yes}"
"866",0.144628099173554,0.336,0.922253308128544,210,"{Higher.Education.Required.To.Work.In.CS=Yes,
Uses.Computer.At.Library=No} ","{Would.Enroll.In.CS=Maybe}"
"1752",0.316804407713499,0.412186379928315,0.92217969746674,460,"{Uses.Computer.At.Home=Yes,
Has.Used.Text.Editor=Yes} ","{Would.Enroll.In.CS=Yes}"
"538",0.101239669421488,0.411764705882353,0.92123629112662,147,"{Field.Of.Interest=Human Sciences,
CS.Enables.Interdisciplinary.Experiences=Yes} ","{Would.Enroll.In.CS=Yes}"
"1427",0.18801652892562,0.411764705882353,0.92123629112662,273,"{CS.Uses.Little.Math=No,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=Yes}"
"1394",0.152203856749311,0.411545623836127,0.920746141463877,221,"{CS.Requires.Knowledge.In.Computers=Yes,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=Yes}"
"114",0.289256198347107,0.411361410381978,0.920334002888494,420,"{Has.Used.Image.Editor=Yes} ","{Would.Enroll.In.CS=Yes}"
"1678",0.289256198347107,0.411361410381978,0.920334002888494,420,"{Year=2011,
Has.Used.Image.Editor=Yes} ","{Would.Enroll.In.CS=Yes}"
"872",0.15771349862259,0.335285505124451,0.920292161513616,229,"{Higher.Education.Required.To.Work.In.CS=Yes,
Has.Used.Email=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1567",0.206611570247934,0.410958904109589,0.919433480380775,300,"{Has.Used.Spreadsheet=No,
Has.Used.Email=Yes} ","{Would.Enroll.In.CS=Yes}"
"1565",0.181129476584022,0.4109375,0.919385593220339,263,"{Has.Used.Text.Editor=Yes,
Has.Used.Spreadsheet=No} ","{Would.Enroll.In.CS=Yes}"
"473",0.114325068870523,0.410891089108911,0.919281758684343,166,"{Has.Used.Database=No,
Has.Used.Games=No} ","{Would.Enroll.In.CS=Yes}"
"1737",0.318181818181818,0.410301953818828,0.917963693289581,462,"{Uses.Computer.At.Digital.Inclusion.Center=No,
Has.Used.Database=No} ","{Would.Enroll.In.CS=Yes}"
"876",0.164600550964187,0.334265734265734,0.917493092918424,239,"{Higher.Education.Required.To.Work.In.CS=Yes,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=Maybe}"
"920",0.172176308539945,0.334224598930481,0.917380184588013,250,"{Uses.Computer.At.School=No,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=Maybe}"
"1309",0.130165289256198,0.40997830802603,0.91723960439722,189,"{Most.CS.Students.Are.Male=Yes,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Yes}"
"1689",0.263085399449036,0.409871244635193,0.917000072743144,382,"{CS.Only.Teaches.To.Use.Software=No,
Uses.Computer.At.Home=Yes} ","{Would.Enroll.In.CS=Yes}"
"855",0.102617079889807,0.334080717488789,0.916985258589266,149,"{Higher.Education.Required.To.Work.In.CS=Yes,
CS.Work.Has.Long.Hours=No} ","{Would.Enroll.In.CS=Maybe}"
"54",0.119834710743802,0.333973128598848,0.916689948441451,174,"{Educational.Stage=Middle School} ","{Would.Enroll.In.CS=Maybe}"
"580",0.119834710743802,0.333973128598848,0.916689948441451,174,"{Year=2011,
Educational.Stage=Middle School} ","{Would.Enroll.In.CS=Maybe}"
"1307",0.121900826446281,0.409722222222222,0.916666666666667,177,"{Most.CS.Students.Are.Male=Yes,
Uses.Computer.At.Relatives.House=Yes} ","{Would.Enroll.In.CS=Yes}"
"871",0.15702479338843,0.333821376281113,0.916273418450238,228,"{Higher.Education.Required.To.Work.In.CS=Yes,
Uses.Computer.At.Work=No} ","{Would.Enroll.In.CS=Maybe}"
"98",0.179063360881543,0.409448818897638,0.916054984652342,260,"{Most.CS.Students.Are.Male=Yes} ","{Would.Enroll.In.CS=Yes}"
"1325",0.179063360881543,0.409448818897638,0.916054984652342,260,"{Year=2011,
Most.CS.Students.Are.Male=Yes} ","{Would.Enroll.In.CS=Yes}"
"1660",0.256887052341598,0.409440175631175,0.916035647174831,373,"{Uses.Computer.At.Home=Yes,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Yes}"
"1672",0.265840220385675,0.409331919406151,0.915793446806981,386,"{Has.Used.Image.Editor=Yes,
Has.Used.Email=Yes} ","{Would.Enroll.In.CS=Yes}"
"1428",0.196969696969697,0.409155937052933,0.915399723576053,286,"{CS.Uses.Little.Math=No,
Has.Used.Internet=Yes} ","{Would.Enroll.In.CS=Yes}"
"1614",0.18595041322314,0.409090909090909,0.915254237288136,270,"{Uses.Computer.At.Relatives.House=Yes,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Yes}"
"908",0.12396694214876,0.333333333333333,0.914933837429111,180,"{Uses.Computer.At.School=No,
Has.Used.Games=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1734",0.291322314049587,0.408695652173913,0.914369933677229,423,"{Has.Used.Database=No,
Has.Used.Internet=Yes} ","{Would.Enroll.In.CS=Yes}"
"1724",0.277548209366391,0.408308004052685,0.91350265313482,403,"{Has.Used.Internet=Yes,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=Yes}"
"1430",0.197658402203857,0.408250355618777,0.913373676977602,287,"{CS.Uses.Little.Math=No,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=Yes}"
"1594",0.224517906336088,0.408010012515645,0.912835960204493,326,"{Uses.Computer.At.Relatives.House=Yes,
Uses.Computer.At.Friends.House=Yes} ","{Would.Enroll.In.CS=Yes}"
"1335",0.134297520661157,0.407949790794979,0.912701226863343,195,"{CS.Provides.Good.Wages=Maybe,
CS.Enables.Interdisciplinary.Experiences=Yes} ","{Would.Enroll.In.CS=Yes}"
"479",0.114325068870523,0.407862407862408,0.912505726065048,166,"{Uses.Computer.At.Home=Yes,
Has.Used.Games=No} ","{Would.Enroll.In.CS=Yes}"
"921",0.164600550964187,0.33240611961057,0.912388819800658,239,"{Uses.Computer.At.School=No,
Has.Used.Internet=Yes} ","{Would.Enroll.In.CS=Maybe}"
"873",0.159779614325069,0.332378223495702,0.912312250502381,232,"{Higher.Education.Required.To.Work.In.CS=Yes,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=Maybe}"
"918",0.159779614325069,0.332378223495702,0.912312250502381,232,"{Uses.Computer.At.School=No,
Uses.Computer.At.Work=No} ","{Would.Enroll.In.CS=Maybe}"
"1608",0.244490358126722,0.407577497129736,0.911868298663138,355,"{Uses.Computer.At.Friends.House=Yes,
Has.Used.Internet=Yes} ","{Would.Enroll.In.CS=Yes}"
"1610",0.253443526170799,0.407530454042082,0.911763049721268,368,"{Uses.Computer.At.Friends.House=Yes,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=Yes}"
"1726",0.284435261707989,0.407297830374753,0.911242603550296,413,"{Has.Used.Social.Network=Yes,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=Yes}"
"1485",0.131542699724518,0.407249466950959,0.911134400636045,191,"{CS.Work.Has.Long.Hours=No,
Uses.Computer.At.Lan.House=No} ","{Would.Enroll.In.CS=Yes}"
"1682",0.234159779614325,0.407185628742515,0.910991576169695,340,"{CS.Only.Teaches.To.Use.Software=No,
Has.Used.Database=No} ","{Would.Enroll.In.CS=Yes}"
"1671",0.236914600550964,0.407100591715976,0.910801323839133,344,"{Uses.Computer.At.Work=No,
Has.Used.Image.Editor=Yes} ","{Would.Enroll.In.CS=Yes}"
"917",0.147382920110193,0.331782945736434,0.910678331208511,214,"{Uses.Computer.At.School=No,
Has.Used.Text.Editor=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1669",0.242424242424242,0.406936416184971,0.910434015871461,352,"{CS.Fosters.Creativity=Yes,
Has.Used.Image.Editor=Yes} ","{Would.Enroll.In.CS=Yes}"
"1555",0.162534435261708,0.406896551724138,0.910344827586207,236,"{Uses.Computer.At.Relatives.House=Yes,
Has.Used.Spreadsheet=No} ","{Would.Enroll.In.CS=Yes}"
"67",0.181818181818182,0.331658291457286,0.910336179954593,264,"{Higher.Education.Required.To.Work.In.CS=Yes} ","{Would.Enroll.In.CS=Maybe}"
"878",0.181818181818182,0.331658291457286,0.910336179954593,264,"{Year=2011,
Higher.Education.Required.To.Work.In.CS=Yes} ","{Would.Enroll.In.CS=Maybe}"
"923",0.167355371900826,0.331514324693042,0.909941019762377,243,"{Uses.Computer.At.School=No,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1718",0.277548209366391,0.406659939455096,0.909815457763943,403,"{Has.Used.Database=No,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=Yes}"
"1429",0.194903581267218,0.406609195402299,0.909701928696669,283,"{CS.Uses.Little.Math=No,
Uses.Computer.At.Home=Yes} ","{Would.Enroll.In.CS=Yes}"
"575",0.112947658402204,0.331313131313131,0.909388783868935,164,"{Educational.Stage=Middle School,
Uses.Computer.At.Work=No} ","{Would.Enroll.In.CS=Maybe}"
"1653",0.242424242424242,0.406466512702079,0.909382706384311,352,"{Has.Used.Database=No,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Yes}"
"924",0.178374655647383,0.331202046035806,0.909083876831739,259,"{Uses.Computer.At.School=No,
Uses.Computer.At.Digital.Inclusion.Center=No} ","{Would.Enroll.In.CS=Maybe}"
"1619",0.207300275482094,0.406207827260459,0.908803952514925,301,"{Uses.Computer.At.Relatives.House=Yes,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=Yes}"
"911",0.130853994490358,0.331010452961672,0.908557991872114,190,"{CS.Only.Teaches.To.Use.Software=No,
Uses.Computer.At.School=No} ","{Would.Enroll.In.CS=Maybe}"
"1414",0.147382920110193,0.40607210626186,0.908500305535008,214,"{CS.Uses.Little.Math=No,
Uses.Computer.At.Relatives.House=Yes} ","{Would.Enroll.In.CS=Yes}"
"1497",0.181129476584022,0.405864197530864,0.908035153797866,263,"{CS.Work.Has.Long.Hours=No,
Has.Used.Database=No} ","{Would.Enroll.In.CS=Yes}"
"1674",0.267217630853994,0.405857740585774,0.908020707751223,388,"{Has.Used.Image.Editor=Yes,
Has.Used.Internet=Yes} ","{Would.Enroll.In.CS=Yes}"
"1318",0.143939393939394,0.405825242718447,0.90794800065822,209,"{Most.CS.Students.Are.Male=Yes,
Uses.Computer.At.Work=No} ","{Would.Enroll.In.CS=Yes}"
"1496",0.173553719008264,0.405797101449275,0.907885040530582,252,"{CS.Work.Has.Long.Hours=No,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=Yes}"
"541",0.113636363636364,0.405405405405405,0.907008703618873,165,"{Field.Of.Interest=Human Sciences,
Has.Used.Text.Editor=Yes} ","{Would.Enroll.In.CS=Yes}"
"1535",0.146005509641873,0.405353728489484,0.906893087467998,212,"{Uses.Computer.At.Lan.House=No,
Has.Used.Games=Yes} ","{Would.Enroll.In.CS=Yes}"
"765",0.103305785123967,0.330396475770925,0.906872746350441,150,"{CS.Provides.Good.Wages=Yes,
Has.Used.Games=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1670",0.263774104683196,0.405291005291005,0.906752757600215,383,"{Has.Used.Text.Editor=Yes,
Has.Used.Image.Editor=Yes} ","{Would.Enroll.In.CS=Yes}"
"913",0.165289256198347,0.330123796423659,0.906124295665695,240,"{Uses.Computer.At.School=No,
Uses.Computer.At.Library=No} ","{Would.Enroll.In.CS=Maybe}"
"1676",0.272727272727273,0.404907975460123,0.905895809504003,396,"{Has.Used.Image.Editor=Yes,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=Yes}"
"1736",0.294765840220386,0.404536862003781,0.90506552177117,428,"{Has.Used.Database=No,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=Yes}"
"69",0.1866391184573,0.329683698296837,0.904916313661639,271,"{Uses.Computer.At.School=No} ","{Would.Enroll.In.CS=Maybe}"
"925",0.1866391184573,0.329683698296837,0.904916313661639,271,"{Year=2011,
Uses.Computer.At.School=No} ","{Would.Enroll.In.CS=Maybe}"
"1386",0.120523415977961,0.404157043879908,0.904215759188946,175,"{CS.Requires.Knowledge.In.Computers=Yes,
Uses.Computer.At.Friends.House=Yes} ","{Would.Enroll.In.CS=Yes}"
"1317",0.152203856749311,0.404021937842779,0.903913488055031,221,"{Most.CS.Students.Are.Male=Yes,
Has.Used.Text.Editor=Yes} ","{Would.Enroll.In.CS=Yes}"
"1431",0.198347107438017,0.403927068723703,0.903701238500487,288,"{CS.Uses.Little.Math=No,
Uses.Computer.At.Digital.Inclusion.Center=No} ","{Would.Enroll.In.CS=Yes}"
"1611",0.244490358126722,0.40386803185438,0.903569156013189,355,"{Uses.Computer.At.Friends.House=Yes,
Uses.Computer.At.Digital.Inclusion.Center=No} ","{Would.Enroll.In.CS=Yes}"
"874",0.160468319559229,0.32909604519774,0.903303322546538,233,"{Higher.Education.Required.To.Work.In.CS=Yes,
Has.Used.Internet=Yes} ","{Would.Enroll.In.CS=Maybe}"
